"value" "Method" "null_or_alt"
0.0351697916175349 "ar" "null"
0.0338963811309974 "ar" "null"
0.0575175822885034 "ar" "null"
0.0348325873827949 "ar" "null"
0.0321727423328979 "ar" "null"
0.0668107801425276 "ar" "null"
0.0309857386899283 "ar" "null"
0.0365454618096326 "ar" "null"
0.0715523126043562 "ar" "null"
0.0355846166837289 "ar" "null"
0.0317825147915752 "ar" "null"
0.0392224788239595 "ar" "null"
0.0316785255338117 "ar" "null"
0.0495079906684321 "ar" "null"
0.0428229920051618 "ar" "null"
0.0410149661063616 "ar" "null"
0.0353088625460898 "ar" "null"
0.0396882314825524 "ar" "null"
0.0330707069259838 "ar" "null"
0.0371779254067189 "ar" "null"
0.0340615856625436 "ar" "null"
0.0374733885146659 "ar" "null"
0.0742084425604519 "ar" "null"
0.042479607369773 "ar" "null"
0.0430678927838848 "ar" "null"
0.0396078941378823 "ar" "null"
0.044694539668233 "ar" "null"
0.0580952989695624 "ar" "null"
0.0390174462710942 "ar" "null"
0.0622134532987651 "ar" "null"
0.043722161116223 "ar" "null"
0.0337439427288362 "ar" "null"
0.0383138721207944 "ar" "null"
0.028130501645193 "ar" "null"
0.044439292346995 "ar" "null"
0.0444799177666212 "ar" "null"
0.0415423542961792 "ar" "null"
0.0505252672950097 "ar" "null"
0.0566006680521417 "ar" "null"
0.042308006954612 "ar" "null"
0.0399039349291416 "ar" "null"
0.0703568490560489 "ar" "null"
0.0347807596979404 "ar" "null"
0.0364795017926373 "ar" "null"
0.0352869699765266 "ar" "null"
0.0379597288113042 "ar" "null"
0.0538621757538673 "ar" "null"
0.0492915572129619 "ar" "null"
0.0684447419568492 "ar" "null"
0.0453033621509286 "ar" "null"
0.0440040961547568 "ar" "null"
0.0390307044270159 "ar" "null"
0.0497007771460831 "ar" "null"
0.0516301021155478 "ar" "null"
0.0418268149542845 "ar" "null"
0.032729023408517 "ar" "null"
0.0490602767483861 "ar" "null"
0.0426180275503619 "ar" "null"
0.0410450173927546 "ar" "null"
0.046505512375983 "ar" "null"
0.0454886587422077 "ar" "null"
0.0506031856667654 "ar" "null"
0.0308995650562374 "ar" "null"
0.0326139126572302 "ar" "null"
0.0384119688565536 "ar" "null"
0.0321297374933096 "ar" "null"
0.0429152198635729 "ar" "null"
0.0472995409308002 "ar" "null"
0.0470779282261753 "ar" "null"
0.0428043776002034 "ar" "null"
0.0403751934421642 "ar" "null"
0.0356066094908332 "ar" "null"
0.0449426867292832 "ar" "null"
0.0360639889981969 "ar" "null"
0.0372553837534678 "ar" "null"
0.0316193013395555 "ar" "null"
0.0581466362090967 "ar" "null"
0.0347562256920738 "ar" "null"
0.0415179250121862 "ar" "null"
0.0386232631463755 "ar" "null"
0.0442406058413699 "ar" "null"
0.0290052594821738 "ar" "null"
0.0479015439920006 "ar" "null"
0.0353254497110695 "ar" "null"
0.0353191039048576 "ar" "null"
0.0436806336961931 "ar" "null"
0.0429805238338106 "ar" "null"
0.0430512578448571 "ar" "null"
0.0442304181116755 "ar" "null"
0.0373204893273607 "ar" "null"
0.0346667470609107 "ar" "null"
0.0515885161159356 "ar" "null"
0.0596442387631277 "ar" "null"
0.0378758496269651 "ar" "null"
0.0382610353109875 "ar" "null"
0.0402177940522223 "ar" "null"
0.0369318435864734 "ar" "null"
0.0464258280453747 "ar" "null"
0.0259378639066004 "ar" "null"
0.0363157111947547 "ar" "null"
0.0407105701026539 "ar" "null"
0.034605747789911 "ar" "null"
0.0393445747528537 "ar" "null"
0.0345110440568994 "ar" "null"
0.0431645101199309 "ar" "null"
0.0354496841657352 "ar" "null"
0.039539136418698 "ar" "null"
0.0464943595538302 "ar" "null"
0.028068338792685 "ar" "null"
0.0326225574299388 "ar" "null"
0.039437492619158 "ar" "null"
0.0496162633553404 "ar" "null"
0.0415862144507418 "ar" "null"
0.0560044474209657 "ar" "null"
0.0479954976662342 "ar" "null"
0.0410362693132255 "ar" "null"
0.043519630374969 "ar" "null"
0.0352713757438463 "ar" "null"
0.0382529505061098 "ar" "null"
0.0332354669915017 "ar" "null"
0.0375770261649502 "ar" "null"
0.0514708877845607 "ar" "null"
0.0408872042172157 "ar" "null"
0.0562972473502043 "ar" "null"
0.0380329344983363 "ar" "null"
0.0311075083164691 "ar" "null"
0.0356703326106562 "ar" "null"
0.0314809589068814 "ar" "null"
0.0332462353577053 "ar" "null"
0.038318995199775 "ar" "null"
0.0423692359521614 "ar" "null"
0.0671653558744417 "ar" "null"
0.0468764435112644 "ar" "null"
0.0422601083153377 "ar" "null"
0.0352090567001419 "ar" "null"
0.0427026188206021 "ar" "null"
0.0502631317391112 "ar" "null"
0.0389216371101122 "ar" "null"
0.0426697972813449 "ar" "null"
0.0281859301437168 "ar" "null"
0.036007435125593 "ar" "null"
0.0442999202860192 "ar" "null"
0.0446773186766872 "ar" "null"
0.0504080666405558 "ar" "null"
0.0412272042932865 "ar" "null"
0.0406793586346911 "ar" "null"
0.0437037935792865 "ar" "null"
0.024919608817699 "ar" "null"
0.0403862451173937 "ar" "null"
0.0659609784271708 "ar" "null"
0.0718303594168766 "ar" "null"
0.0571992197745957 "ar" "null"
0.0647653517126928 "ar" "null"
0.0571443844742523 "ar" "null"
0.0340787149058983 "ar" "null"
0.0375671644639888 "ar" "null"
0.0339690857178678 "ar" "null"
0.0318342677306721 "ar" "null"
0.0458099308161347 "ar" "null"
0.0651980910536509 "ar" "null"
0.055317508081318 "ar" "null"
0.0306604009295618 "ar" "null"
0.0511713234878326 "ar" "null"
0.0290867558270366 "ar" "null"
0.0324808410090771 "ar" "null"
0.0438489699743763 "ar" "null"
0.0441456888236702 "ar" "null"
0.0275125815556194 "ar" "null"
0.0353896899034178 "ar" "null"
0.0283719149178976 "ar" "null"
0.0592550247233542 "ar" "null"
0.0350707171165139 "ar" "null"
0.037272608008723 "ar" "null"
0.0289868705744984 "ar" "null"
0.00763853202627256 "cor" "null"
-0.0308852113460066 "cor" "null"
0.025809130589626 "cor" "null"
-0.017801374164534 "cor" "null"
-0.0367469191403863 "cor" "null"
-0.002188229357907 "cor" "null"
0.0216797256933464 "cor" "null"
-0.0418121982628945 "cor" "null"
0.011540646182138 "cor" "null"
-0.063356116127769 "cor" "null"
0.0430525440722326 "cor" "null"
-0.00836789657812816 "cor" "null"
-0.0135823226065671 "cor" "null"
0.0384762982997062 "cor" "null"
-0.0789628370406222 "cor" "null"
-0.0358324914932172 "cor" "null"
0.0129148498235858 "cor" "null"
-0.00610208864193392 "cor" "null"
0.0399863560445336 "cor" "null"
0.0528166027618148 "cor" "null"
0.0432278265569296 "cor" "null"
-0.0309063727999052 "cor" "null"
-0.00831183795486103 "cor" "null"
0.0092706223190083 "cor" "null"
-0.0017602835393936 "cor" "null"
-0.028606866099173 "cor" "null"
0.00769670108272079 "cor" "null"
-0.0103460650216713 "cor" "null"
0.0140839762086495 "cor" "null"
-0.0361607838114267 "cor" "null"
0.0557176376590632 "cor" "null"
0.0205282414647074 "cor" "null"
0.00483765608871659 "cor" "null"
-0.00771929618096458 "cor" "null"
-0.00279698743400936 "cor" "null"
0.0200799741969802 "cor" "null"
0.0152571195262024 "cor" "null"
0.0268670688478344 "cor" "null"
-0.0210469331886138 "cor" "null"
-0.0545724982571956 "cor" "null"
-0.036281925377558 "cor" "null"
-0.0122296779824813 "cor" "null"
0.0266692925962642 "cor" "null"
0.0090819811176227 "cor" "null"
0.0263320011830383 "cor" "null"
-0.0251220446515064 "cor" "null"
0.0219236134340353 "cor" "null"
0.0872033521408072 "cor" "null"
-0.00392981662212775 "cor" "null"
-0.0063894159802292 "cor" "null"
0.0560982400806385 "cor" "null"
0.0266332540074994 "cor" "null"
-0.0427055000480183 "cor" "null"
0.0452309697368606 "cor" "null"
-0.00730328781933887 "cor" "null"
-0.0583036913674668 "cor" "null"
0.00909288864022604 "cor" "null"
0.0493292578332361 "cor" "null"
-0.00611527084440316 "cor" "null"
0.00571049347267535 "cor" "null"
-0.000913987911834333 "cor" "null"
0.00393777185337044 "cor" "null"
-0.0798845415322443 "cor" "null"
0.0154011756547072 "cor" "null"
-0.092355833748739 "cor" "null"
-0.0345496413378619 "cor" "null"
-0.0227511497529554 "cor" "null"
0.0150306981157432 "cor" "null"
-0.0139399502073463 "cor" "null"
0.00383879987689649 "cor" "null"
-0.0376973236266414 "cor" "null"
-0.0205522235735701 "cor" "null"
-0.000883209755220601 "cor" "null"
0.0300767461433174 "cor" "null"
0.00438525240166582 "cor" "null"
-0.00944314844196655 "cor" "null"
0.0217920532085035 "cor" "null"
-0.00609400277274733 "cor" "null"
0.0352816347547174 "cor" "null"
-0.0331646464470425 "cor" "null"
-0.0505518928684672 "cor" "null"
0.0410532428219003 "cor" "null"
4.82303338618375e-05 "cor" "null"
0.0653125276104458 "cor" "null"
0.034630746961558 "cor" "null"
0.0453101848084357 "cor" "null"
0.00406709516436466 "cor" "null"
0.0257798744595097 "cor" "null"
-0.0264656958954172 "cor" "null"
-0.00802739442485078 "cor" "null"
-0.0589683150950845 "cor" "null"
-0.0445321728594704 "cor" "null"
-0.0439284309394918 "cor" "null"
-0.0407149728140044 "cor" "null"
0.0222079117127726 "cor" "null"
0.0279757758396599 "cor" "null"
0.00400330623510102 "cor" "null"
-0.0334592665581648 "cor" "null"
0.0378660640303571 "cor" "null"
0.0593854373587204 "cor" "null"
0.0179338741307733 "cor" "null"
-0.0217580936879778 "cor" "null"
-0.0413994511573155 "cor" "null"
-0.0171089250080755 "cor" "null"
-0.0526994386132521 "cor" "null"
0.0219518286716323 "cor" "null"
-0.00720338039014679 "cor" "null"
0.056297367491214 "cor" "null"
0.0499049503473441 "cor" "null"
-0.0588478389893974 "cor" "null"
0.0107334611640227 "cor" "null"
0.0345041867139905 "cor" "null"
0.0369949040257467 "cor" "null"
-0.0325091266634143 "cor" "null"
-0.00474230043676066 "cor" "null"
-0.00107928832044691 "cor" "null"
-0.0153194729705482 "cor" "null"
0.00226160402050948 "cor" "null"
-0.0165423372616838 "cor" "null"
-0.0158527670176856 "cor" "null"
0.0469993177937511 "cor" "null"
-0.0252038385752016 "cor" "null"
-0.00274082505238396 "cor" "null"
-0.0562040010761167 "cor" "null"
0.0490566094655424 "cor" "null"
0.00874685232718916 "cor" "null"
-0.0068645914631115 "cor" "null"
-0.0226100967415608 "cor" "null"
-0.0345959079282372 "cor" "null"
0.0552450347938505 "cor" "null"
0.0406233063250256 "cor" "null"
-0.0247580679116485 "cor" "null"
-0.0545472575166071 "cor" "null"
0.0307724002767627 "cor" "null"
0.0509081281242632 "cor" "null"
-0.0218914416062788 "cor" "null"
-0.0147531380575801 "cor" "null"
0.0244016303854601 "cor" "null"
-0.0830363439628175 "cor" "null"
-0.0165472769725963 "cor" "null"
-0.0475008781705037 "cor" "null"
0.0018149030862627 "cor" "null"
-0.00695174459208767 "cor" "null"
-0.067869315310361 "cor" "null"
-0.0212438386467539 "cor" "null"
0.0234328913503279 "cor" "null"
0.018234999906671 "cor" "null"
0.0101175332962891 "cor" "null"
-0.0323872087655708 "cor" "null"
0.0582296809027619 "cor" "null"
0.0258736117580456 "cor" "null"
0.0406419004543231 "cor" "null"
-0.0540024501245959 "cor" "null"
0.0127375805250751 "cor" "null"
-0.00980063819159789 "cor" "null"
0.0187418905189586 "cor" "null"
0.0590120102871946 "cor" "null"
0.00292170907718665 "cor" "null"
-0.0187478250957496 "cor" "null"
0.00387436418533412 "cor" "null"
0.0163388302869573 "cor" "null"
-0.0117824411492252 "cor" "null"
-0.009155981028 "cor" "null"
0.00846564702951265 "cor" "null"
-0.0530360154727033 "cor" "null"
-0.0170820073757736 "cor" "null"
-0.0122506153353703 "cor" "null"
0.033852679000817 "cor" "null"
0.0137873676455972 "cor" "null"
-0.0469985036492582 "cor" "null"
-0.0367785719380425 "cor" "null"
-0.0539710153508383 "cor" "null"
0.00187686679215881 "cor" "null"
-0.0546859201756831 "cor" "null"
-0.0309557822254263 "cor" "null"
0.042898278505546 "cor" "null"
0.035192752848957 "cor" "null"
0.013919023390441 "cor" "null"
0.0078773805992892 "cor" "null"
-0.0359460821650745 "cor" "null"
-0.0116962261264703 "cor" "null"
0.0156700011982925 "cor" "null"
-0.0380438550543624 "cor" "null"
0.0477640535638622 "cor" "null"
-0.0180455142867627 "cor" "null"
0.0882129205044792 "cor" "null"
0.00432832692263453 "cor" "null"
0.0294923597852333 "cor" "null"
0.0629077058635833 "cor" "null"
0.0505131188872343 "cor" "null"
0.0245135929399639 "cor" "null"
0.02023273214114 "cor" "null"
-0.0454196887025049 "cor" "null"
-0.00846976589638281 "cor" "null"
0.022926427272306 "cor" "null"
-0.0036975952141894 "cor" "null"
-0.0014105122214103 "cor" "null"
-0.0259269414373151 "cor" "null"
0.0195300676757097 "cor" "null"
0.0337395577977905 "cor" "null"
0.0331843720083091 "cor" "null"
0.0243011789503024 "cor" "null"
0.0403252086869238 "cor" "null"
-0.0169220473718948 "cor" "null"
-0.0217907221518365 "cor" "null"
-0.0539662333364119 "cor" "null"
0.0109489805245256 "cor" "null"
-0.0705634459582094 "cor" "null"
-0.0185043062519369 "cor" "null"
-0.0361919236029562 "cor" "null"
0.0131841033227529 "cor" "null"
-0.00396449460078096 "cor" "null"
0.0121352927681358 "cor" "null"
0.0354892687610562 "cor" "null"
0.0249661486702114 "cor" "null"
0.0124054467251536 "cor" "null"
-0.0180635302914069 "cor" "null"
-0.0293596612274478 "cor" "null"
0.0199584379121558 "cor" "null"
-0.00581888218111626 "cor" "null"
0.0397960194416377 "cor" "null"
0.012045964069129 "cor" "null"
0.0144695318944468 "cor" "null"
0.0378968943719551 "cor" "null"
0.0101694556300483 "cor" "null"
-0.0444175143568926 "cor" "null"
0.00298380805555488 "cor" "null"
-0.083013370345735 "cor" "null"
-0.125944504276312 "cor" "null"
-0.00795227082998213 "cor" "null"
-0.0165975089205475 "cor" "null"
-0.0442659057604872 "cor" "null"
-0.00465659478806268 "cor" "null"
-0.00266912338703781 "cor" "null"
-0.0360532503011551 "cor" "null"
-0.00149562595353364 "cor" "null"
0.00330840111968702 "cor" "null"
-0.00993994136954386 "cor" "null"
0.0168987801163178 "cor" "null"
-0.00151784731283423 "cor" "null"
0.00550390846083568 "cor" "null"
0.00346593995428817 "cor" "null"
0.0324882603997414 "cor" "null"
0.0312392232823707 "cor" "null"
-0.00551364362600743 "cor" "null"
0.000398129836224196 "cor" "null"
-0.0222958420310262 "cor" "null"
0.0183565334372493 "cor" "null"
-0.0226140088792065 "cor" "null"
-0.0360009275670427 "cor" "null"
-0.0452393848759144 "cor" "null"
-0.0392440759403941 "cor" "null"
0.0763423429615153 "cor" "null"
0.0442167614524744 "cor" "null"
0.0518774192079577 "cor" "null"
0.0118147158297375 "cor" "null"
-0.0154378742427568 "cor" "null"
-0.0568883515232963 "cor" "null"
-0.0488360850151821 "cor" "null"
0.0417465268938865 "cor" "null"
0.0241350430898727 "cor" "null"
0.00153230440255178 "cor" "null"
0.0149305090125577 "cor" "null"
-0.00905167669125779 "cor" "null"
0.0982134944185577 "cor" "null"
0.024142791056994 "cor" "null"
0.000107204021219662 "cor" "null"
-0.0605930407951502 "cor" "null"
-0.0631325393039693 "cor" "null"
-0.0793057494404605 "cor" "null"
-0.0125795100859181 "cor" "null"
0.0324746061755086 "cor" "null"
-0.03987288433544 "cor" "null"
0.0179677166865497 "cor" "null"
-0.0214103390128258 "cor" "null"
-0.0368011191344942 "cor" "null"
0.0562304665762667 "cor" "null"
-0.00954231000229285 "cor" "null"
0.0306949505689516 "cor" "null"
-0.0186829718344696 "cor" "null"
0.0190332177568835 "cor" "null"
0.00518623025007105 "cor" "null"
0.0117415120843297 "cor" "null"
-0.042499519136711 "cor" "null"
0.0724838950108954 "cor" "null"
-0.0311509137359415 "cor" "null"
-0.00144341236206744 "cor" "null"
-0.0285503451225791 "cor" "null"
-0.0650525612346573 "cor" "null"
0.00871912464320584 "cor" "null"
-0.0374028939832972 "cor" "null"
-0.0188383357514471 "cor" "null"
0.0592068062762615 "cor" "null"
-0.0619509217847012 "cor" "null"
0.0337215155844098 "cor" "null"
-0.0294631163618505 "cor" "null"
-0.0310755072101279 "cor" "null"
0.000270560755874216 "cor" "null"
-0.0468831264903923 "cor" "null"
-0.0463358422075129 "cor" "null"
-0.0412764441673016 "cor" "null"
0.00262244912181403 "cor" "null"
0.0345188054920841 "cor" "null"
-0.00696216868236578 "cor" "null"
-0.0430908783086323 "cor" "null"
0.0246331217495655 "cor" "null"
-0.00730370379032556 "cor" "null"
0.0281857004813582 "cor" "null"
0.0261930488286899 "cor" "null"
0.0158388739126403 "cor" "null"
0.0225083381676733 "cor" "null"
-0.0371799645587042 "cor" "null"
-0.0291366137920019 "cor" "null"
-0.0236984653671205 "cor" "null"
-0.0172636157725318 "cor" "null"
0.0425410062719206 "cor" "null"
0.0167988766753934 "cor" "null"
-0.000602438849519587 "cor" "null"
-0.000566125307126175 "cor" "null"
0.00857542411539489 "cor" "null"
0.0100798210001016 "cor" "null"
-0.00123199224197891 "cor" "null"
-0.0118183668545342 "cor" "null"
0.000283283069196023 "cor" "null"
-0.0254309605063844 "cor" "null"
0.0525623251426406 "cor" "null"
-0.0157086554009153 "cor" "null"
-0.00161785756440312 "cor" "null"
-0.000824031394465362 "cor" "null"
-0.0221023471826536 "cor" "null"
-0.00799409753476378 "cor" "null"
0.00163132327923737 "cor" "null"
-0.0172520265527517 "cor" "null"
-0.0232434574226916 "cor" "null"
0.0853249508500587 "cor" "null"
-0.0402803677971395 "cor" "null"
0.0485341747114994 "cor" "null"
0.0360053493226254 "cor" "null"
-0.0362187728087472 "cor" "null"
-0.0145096655750486 "cor" "null"
0.000342606866887025 "cor" "null"
0.0587469012182262 "cor" "null"
0.0165684063390755 "cor" "null"
-0.0416808061455355 "cor" "null"
-0.0287835921075771 "cor" "null"
0.0322934768382542 "cor" "null"
-0.0134036377345379 "cor" "null"
-0.0144292325722153 "cor" "null"
-0.0531040884640352 "cor" "null"
-0.00962048610220756 "cor" "null"
-0.0176642425437953 "cor" "null"
0.0591970210270423 "cor" "null"
0.0520685084836863 "cor" "null"
0.0614850994206515 "cor" "null"
-0.0279464874010283 "cor" "null"
0.00762665209884559 "cor" "null"
-0.0043994665133359 "cor" "null"
0.0245418557661899 "cor" "null"
-0.011930542693062 "cor" "null"
0.0678704213102684 "cor" "null"
-0.0128000961159889 "cor" "null"
0.00698241088395447 "cor" "null"
0.00356214971048292 "cor" "null"
-0.0916227772407388 "cor" "null"
0.0231587477951255 "cor" "null"
0.0297962001155141 "cor" "null"
0.0423348433615027 "cor" "null"
0.00969818980257186 "cor" "null"
0.0026824996601053 "cor" "null"
0.0128086800906617 "cor" "null"
0.0298276057493135 "cor" "null"
-0.0120247600577652 "cor" "null"
0.0703807914999667 "cor" "null"
-0.017071840920336 "cor" "null"
-0.0221117301380068 "cor" "null"
0.0516378180310617 "cor" "null"
0.00562776414238428 "cor" "null"
-0.02096277695467 "cor" "null"
-0.0456079007690467 "cor" "null"
-0.030370301905709 "cor" "null"
0.0448761600223091 "cor" "null"
0.0272909277221993 "cor" "null"
0.0119657923231385 "cor" "null"
0.0471555724670763 "cor" "null"
-0.00494704645226267 "cor" "null"
-0.00136344896001468 "cor" "null"
0.0130741113285585 "cor" "null"
0.0127672028624828 "cor" "null"
0.00207714751704792 "cor" "null"
-0.0816706892752199 "cor" "null"
0.0362118850265106 "cor" "null"
0.0657319288701971 "cor" "null"
-0.0220804744884456 "cor" "null"
0.0257549483430402 "cor" "null"
0.0397025568023351 "cor" "null"
-0.0326180855650754 "cor" "null"
0.0324047964918337 "cor" "null"
-0.0102847418327952 "cor" "null"
0.0246257974588182 "cor" "null"
-0.0480936849595964 "cor" "null"
-0.0155523436003785 "cor" "null"
0.0243413459768682 "cor" "null"
0.0340327812956935 "cor" "null"
0.0226347485803423 "cor" "null"
-0.0314608863279459 "cor" "null"
-0.0256057948622813 "cor" "null"
-0.051041100936133 "cor" "null"
0.0525179366560911 "cor" "null"
0.0523886859507751 "cor" "null"
0.0675707184681862 "cor" "null"
-0.0108462011455416 "cor" "null"
-0.0211017321019663 "cor" "null"
0.0328581887235979 "cor" "null"
0.00347963797466313 "cor" "null"
0.010995790274795 "cor" "null"
-0.00533626932621652 "cor" "null"
0.0149570993779058 "cor" "null"
0.00738753575402697 "cor" "null"
-0.0282082922481525 "cor" "null"
-0.0187633237372825 "cor" "null"
-0.0778124651723034 "cor" "null"
0.00151173818712641 "cor" "null"
0.0511898587695286 "cor" "null"
0.0806267256972037 "cor" "null"
0.0570988056529615 "cor" "null"
-0.0125483520525116 "cor" "null"
-0.0201296021409798 "cor" "null"
-0.0115631549646385 "cor" "null"
-0.00332292029958103 "cor" "null"
-0.0440100796310478 "cor" "null"
-0.0403721110295344 "cor" "null"
0.0101168001844273 "cor" "null"
